"","UF","COD. UF","COD. MUNIC","NOME DO MUNICÍPIO","POPULAÇÃO ESTIMADA"
"3416","SP",35,"13405","Cruzeiro","82571"
"3417","SP",35,"13504","Cubatão","131626"
"3418","SP",35,"13603","Cunha","21459"
"3419","SP",35,"13702","Descalvado","33910"
"3420","SP",35,"13801","Diadema","426757"
"3421","SP",35,"13850","Dirce Reis","1799"
"3422","SP",35,"13900","Divinolândia","11086"
"3423","SP",35,"14007","Dobrada","9010"
"3424","SP",35,"14106","Dois Córregos","27512"
"3425","SP",35,"14205","Dolcinópolis","2112"
"3426","SP",35,"14304","Dourado","8878"
"3427","SP",35,"14403","Dracena","47043"
"3428","SP",35,"14502","Duartina","12433"
"3429","SP",35,"14601","Dumont","10023"
"3430","SP",35,"14700","Echaporã","6064"
"3431","SP",35,"14809","Eldorado","15544"
"3432","SP",35,"14908","Elias Fausto","17936"
"3433","SP",35,"14924","Elisiário","3697"
"3434","SP",35,"14957","Embaúba","2449"
"3435","SP",35,"15004","Embu das Artes","276535"
"3436","SP",35,"15103","Embu-Guaçu","69901"
"3437","SP",35,"15129","Emilianópolis","3227"
"3438","SP",35,"15152","Engenheiro Coelho","21249"
"3439","SP",35,"15186","Espírito Santo do Pinhal","44471"
"3440","SP",35,"15194","Espírito Santo do Turvo","4878"
"3441","SP",35,"15202","Estrela d'Oeste","8419"
"3442","SP",35,"15301","Estrela do Norte","2770"
"3443","SP",35,"15350","Euclides da Cunha Paulista","9325"
"3444","SP",35,"15400","Fartura","16070"
"3445","SP",35,"15509","Fernandópolis","69402"
"3446","SP",35,"15608","Fernando Prestes","5794"
"3447","SP",35,"15657","Fernão","1727"
"3448","SP",35,"15707","Ferraz de Vasconcelos","196500"
"3449","SP",35,"15806","Flora Rica","1430"
"3450","SP",35,"15905","Floreal","2900"
"3451","SP",35,"16002","Flórida Paulista","14790"
"3452","SP",35,"16101","Florínea","2653"
"3453","SP",35,"16200","Franca","355901"
"3454","SP",35,"16309","Francisco Morato","177633"
"3455","SP",35,"16408","Franco da Rocha","156492"
"3456","SP",35,"16507","Gabriel Monteiro","2776"
"3457","SP",35,"16606","Gália","6482"
"3458","SP",35,"16705","Garça","44409"
"3459","SP",35,"16804","Gastão Vidigal","4860"
"3460","SP",35,"16853","Gavião Peixoto","4815"
"3461","SP",35,"16903","General Salgado","10862"
"3462","SP",35,"17000","Getulina","11447"
"3463","SP",35,"17109","Glicério","4829"
"3464","SP",35,"17208","Guaiçara","12294"
"3465","SP",35,"17307","Guaimbê","5785"
"3466","SP",35,"17406","Guaíra","41040"
"3467","SP",35,"17505","Guapiaçu","21775"
"3468","SP",35,"17604","Guapiara","17025"
"3469","SP",35,"17703","Guará","21308"
"3470","SP",35,"17802","Guaraçaí","8290"
"3471","SP",35,"17901","Guaraci","11287"
"3472","SP",35,"18008","Guarani d'Oeste","1998"
"3473","SP",35,"18107","Guarantã","6675"
"3474","SP",35,"18206","Guararapes","33100"
"3475","SP",35,"18305","Guararema","30136"
"3476","SP",35,"18404","Guaratinguetá","122505"
"3477","SP",35,"18503","Guareí","18887"
"3478","SP",35,"18602","Guariba","40487"
"3479","SP",35,"18701","Guarujá","322750"
"3480","SP",35,"18800","Guarulhos","1392121"
"3481","SP",35,"18859","Guatapará","7709"
"3482","SP",35,"18909","Guzolândia","5307"
"3483","SP",35,"19006","Herculândia","9588"
"3484","SP",35,"19055","Holambra","15272"
"3485","SP",35,"19071","Hortolândia","234259"
"3486","SP",35,"19105","Iacanga","11858"
"3487","SP",35,"19204","Iacri","6295"
"3488","SP",35,"19253","Iaras","9517"
"3489","SP",35,"19303","Ibaté","35472"
"3490","SP",35,"19402","Ibirá","12518"
"3491","SP",35,"19501","Ibirarema","7841"
"3492","SP",35,"19600","Ibitinga","60600"
"3493","SP",35,"19709","Ibiúna","79479"
"3494","SP",35,"19808","Icém","8304"
"3495","SP",35,"19907","Iepê","8194"
"3496","SP",35,"20004","Igaraçu do Tietê","24749"
"3497","SP",35,"20103","Igarapava","30614"
"3498","SP",35,"20202","Igaratá","9583"
"3499","SP",35,"20301","Iguape","30989"
"3500","SP",35,"20400","Ilhabela","35591"
"3501","SP",35,"20426","Ilha Comprida","11362"
"3502","SP",35,"20442","Ilha Solteira","26788"
"3503","SP",35,"20509","Indaiatuba","256223"
"3504","SP",35,"20608","Indiana","4879"
"3505","SP",35,"20707","Indiaporã","3886"
"3506","SP",35,"20806","Inúbia Paulista","4019"
"3507","SP",35,"20905","Ipaussu","15069"
"3508","SP",35,"21002","Iperó","37964"
"3509","SP",35,"21101","Ipeúna","7687"
"3510","SP",35,"21150","Ipiguá","5476"
"3511","SP",35,"21200","Iporanga","4199"
"3512","SP",35,"21309","Ipuã","16604"
"3513","SP",35,"21408","Iracemápolis","24614"
"3514","SP",35,"21507","Irapuã","8048"
"3515","SP",35,"21606","Irapuru","8325"
"3516","SP",35,"21705","Itaberá","17480"
"3517","SP",35,"21804","Itaí","27382"
"3518","SP",35,"21903","Itajobi","15297"
"3519","SP",35,"22000","Itaju","3887"
"3520","SP",35,"22109","Itanhaém","103102"
"3521","SP",35,"22158","Itaoca","3330"
"3522","SP",35,"22208","Itapecerica da Serra","177662"
"3523","SP",35,"22307","Itapetininga","165526"
"3524","SP",35,"22406","Itapeva","94804"
"3525","SP",35,"22505","Itapevi","240961"
"3526","SP",35,"22604","Itapira","75234"
"3527","SP",35,"22653","Itapirapuã Paulista","4268"
"3528","SP",35,"22703","Itápolis","43331"
"3529","SP",35,"22802","Itaporanga","15173"
"3530","SP",35,"22901","Itapuí","14147"
"3531","SP",35,"23008","Itapura","4951"
"3532","SP",35,"23107","Itaquaquecetuba","375011"
"3533","SP",35,"23206","Itararé","50642"
"3534","SP",35,"23305","Itariri","17598"
"3535","SP",35,"23404","Itatiba","122581"
"3536","SP",35,"23503","Itatinga","20921"
"3537","SP",35,"23602","Itirapina","18387"
"3538","SP",35,"23701","Itirapuã","6543"
"3539","SP",35,"23800","Itobi","7852"
"3540","SP",35,"23909","Itu","175568"
"3541","SP",35,"24006","Itupeva","62813"
"3542","SP",35,"24105","Ituverava","42045"
"3543","SP",35,"24204","Jaborandi","6946"
"3544","SP",35,"24303","Jaboticabal","77652"
"3545","SP",35,"24402","Jacareí","235416"
"3546","SP",35,"24501","Jaci","7196"
"3547","SP",35,"24600","Jacupiranga","17889"
"3548","SP",35,"24709","Jaguariúna","58722"
"3549","SP",35,"24808","Jales","49201"
"3550","SP",35,"24907","Jambeiro","6717"
"3551","SP",35,"25003","Jandira","126356"
"3552","SP",35,"25102","Jardinópolis","44970"
"3553","SP",35,"25201","Jarinu","30617"
"3554","SP",35,"25300","Jaú","151881"
"3555","SP",35,"25409","Jeriquara","3151"
"3556","SP",35,"25508","Joanópolis","13338"
"3557","SP",35,"25607","João Ramalho","4551"
"3558","SP",35,"25706","José Bonifácio","37366"
"3559","SP",35,"25805","Júlio Mesquita","4800"
"3560","SP",35,"25854","Jumirim","3418"
"3561","SP",35,"25904","Jundiaí","423006"
"3562","SP",35,"26001","Junqueirópolis","20831"
"3563","SP",35,"26100","Juquiá","18718"
"3564","SP",35,"26209","Juquitiba","31646"
"3565","SP",35,"26308","Lagoinha","4889"
"3566","SP",35,"26407","Laranjal Paulista","28785"
"3567","SP",35,"26506","Lavínia","12285"
"3568","SP",35,"26605","Lavrinhas","7311"
"3569","SP",35,"26704","Leme","104346"
"3570","SP",35,"26803","Lençóis Paulista","68990"
"3571","SP",35,"26902","Limeira","308482"
"3572","SP",35,"27009","Lindóia","8092"
"3573","SP",35,"27108","Lins","78503"
"3574","SP",35,"27207","Lorena","89125"
"3575","SP",35,"27256","Lourdes","2300"
"3576","SP",35,"27306","Louveira","49993"
"3577","SP",35,"27405","Lucélia","21886"
"3578","SP",35,"27504","Lucianópolis","2403"
"3579","SP",35,"27603","Luís Antônio","15292"
"3580","SP",35,"27702","Luiziânia","5855"
"3581","SP",35,"27801","Lupércio","4596"
"3582","SP",35,"27900","Lutécia","2636"
"3583","SP",35,"28007","Macatuba","17214"
"3584","SP",35,"28106","Macaubal","8147"
"3585","SP",35,"28205","Macedônia","3692"
"3586","SP",35,"28304","Magda","3102"
"3587","SP",35,"28403","Mairinque","47441"
"3588","SP",35,"28502","Mairiporã","101937"
"3589","SP",35,"28601","Manduri","9910"
"3590","SP",35,"28700","Marabá Paulista","5948"
"3591","SP",35,"28809","Maracaí","14036"
"3592","SP",35,"28858","Marapoama","3064"
"3593","SP",35,"28908","Mariápolis","4091"
"3594","SP",35,"29005","Marília","240590"
"3595","SP",35,"29104","Marinópolis","2106"
"3596","SP",35,"29203","Martinópolis","26628"
"3597","SP",35,"29302","Matão","83626"
"3598","SP",35,"29401","Mauá","477552"
"3599","SP",35,"29500","Mendonça","5565"
"3600","SP",35,"29609","Meridiano","3824"
"3601","SP",35,"29658","Mesópolis","1905"
"3602","SP",35,"29708","Miguelópolis","22355"
"3603","SP",35,"29807","Mineiros do Tietê","12966"
"3604","SP",35,"29906","Miracatu","19643"
"3605","SP",35,"30003","Mira Estrela","3106"
"3606","SP",35,"30102","Mirandópolis","29706"
"3607","SP",35,"30201","Mirante do Paranapanema","18338"
"3608","SP",35,"30300","Mirassol","60303"
"3609","SP",35,"30409","Mirassolândia","4919"
"3610","SP",35,"30508","Mococa","68980"
"3611","SP",35,"30607","Mogi das Cruzes","450785"
"3612","SP",35,"30706","Mogi Guaçu","153033"
"3613","SP",35,"30805","Mogi Mirim","93650"
"3614","SP",35,"30904","Mombuca","3508"
"3615","SP",35,"31001","Monções","2267"
"3616","SP",35,"31100","Mongaguá","57648"
"3617","SP",35,"31209","Monte Alegre do Sul","8111"
"3618","SP",35,"31308","Monte Alto","50772"
"3619","SP",35,"31407","Monte Aprazível","25373"
"3620","SP",35,"31506","Monte Azul Paulista","18968"
"3621","SP",35,"31605","Monte Castelo","4166"
"3622","SP",35,"31704","Monteiro Lobato","4696"
"3623","SP",35,"31803","Monte Mor","60754"
"3624","SP",35,"31902","Morro Agudo","33288"
"3625","SP",35,"32009","Morungaba","13781"
"3626","SP",35,"32058","Motuca","4795"
"3627","SP",35,"32108","Murutinga do Sul","4506"
"3628","SP",35,"32157","Nantes","3179"
"3629","SP",35,"32207","Narandiba","4904"
"3630","SP",35,"32306","Natividade da Serra","6642"
"3631","SP",35,"32405","Nazaré Paulista","18698"
"3632","SP",35,"32504","Neves Paulista","8923"
"3633","SP",35,"32603","Nhandeara","11527"
"3634","SP",35,"32702","Nipoã","5298"
"3635","SP",35,"32801","Nova Aliança","7068"
"3636","SP",35,"32827","Nova Campina","9860"
"3637","SP",35,"32843","Nova Canaã Paulista","1852"
"3638","SP",35,"32868","Nova Castilho","1278"
"3639","SP",35,"32900","Nova Europa","11355"
"3640","SP",35,"33007","Nova Granada","21689"
"3641","SP",35,"33106","Nova Guataporanga","2325"
"3642","SP",35,"33205","Nova Independência","4053"
"3643","SP",35,"33254","Novais","5945"
"3644","SP",35,"33304","Nova Luzitânia","4160"
"3645","SP",35,"33403","Nova Odessa","60956"
"3646","SP",35,"33502","Novo Horizonte","41414"
"3647","SP",35,"33601","Nuporanga","7478"
"3648","SP",35,"33700","Ocauçu","4291"
"3649","SP",35,"33809","Óleo","2471"
"3650","SP",35,"33908","Olímpia","55130"
"3651","SP",35,"34005","Onda Verde","4422"
"3652","SP",35,"34104","Oriente","6542"
"3653","SP",35,"34203","Orindiúva","7194"
"3654","SP",35,"34302","Orlândia","44360"
"3655","SP",35,"34401","Osasco","699944"
"3656","SP",35,"34500","Oscar Bressane","2603"
"3657","SP",35,"34609","Osvaldo Cruz","33000"
"3658","SP",35,"34708","Ourinhos","114352"
"3659","SP",35,"34757","Ouroeste","10539"
"3660","SP",35,"34807","Ouro Verde","8620"
"3661","SP",35,"34906","Pacaembu","14263"
"3662","SP",35,"35002","Palestina","13123"
"3663","SP",35,"35101","Palmares Paulista","13486"
"3664","SP",35,"35200","Palmeira d'Oeste","9227"
"3665","SP",35,"35309","Palmital","22272"
"3666","SP",35,"35408","Panorama","15862"
"3667","SP",35,"35507","Paraguaçu Paulista","45945"
"3668","SP",35,"35606","Paraibuna","18263"
"3669","SP",35,"35705","Paraíso","6496"
"3670","SP",35,"35804","Paranapanema","20395"
"3671","SP",35,"35903","Paranapuã","4095"
"3672","SP",35,"36000","Parapuã","10949"
"3673","SP",35,"36109","Pardinho","6508"
"3674","SP",35,"36208","Pariquera-Açu","19723"
"3675","SP",35,"36257","Parisi","2169"
"3676","SP",35,"36307","Patrocínio Paulista","14807"
"3677","SP",35,"36406","Paulicéia","7454"
"3678","SP",35,"36505","Paulínia","112003"
"3679","SP",35,"36570","Paulistânia","1834"
"3680","SP",35,"36604","Paulo de Faria","8959"
"3681","SP",35,"36703","Pederneiras","47111"
"3682","SP",35,"36802","Pedra Bela","6110"
"3683","SP",35,"36901","Pedranópolis","2481"
"3684","SP",35,"37008","Pedregulho","16811"
"3685","SP",35,"37107","Pedreira","48463"
"3686","SP",35,"37156","Pedrinhas Paulista","3101"
"3687","SP",35,"37206","Pedro de Toledo","11421"
"3688","SP",35,"37305","Penápolis","63757"
"3689","SP",35,"37404","Pereira Barreto","25677"
"3690","SP",35,"37503","Pereiras","8773"
"3691","SP",35,"37602","Peruíbe","69001"
"3692","SP",35,"37701","Piacatu","6038"
"3693","SP",35,"37800","Piedade","55542"
"3694","SP",35,"37909","Pilar do Sul","29402"
"3695","SP",35,"38006","Pindamonhangaba","170132"
"3696","SP",35,"38105","Pindorama","17216"
"3697","SP",35,"38204","Pinhalzinho","15388"
"3698","SP",35,"38303","Piquerobi","3699"
"3699","SP",35,"38501","Piquete","13575"
"3700","SP",35,"38600","Piracaia","27462"
"3701","SP",35,"38709","Piracicaba","407252"
"3702","SP",35,"38808","Piraju","29869"
"3703","SP",35,"38907","Pirajuí","25719"
"3704","SP",35,"39004","Pirangi","11471"
"3705","SP",35,"39103","Pirapora do Bom Jesus","19178"
"3706","SP",35,"39202","Pirapozinho","27754"
"3707","SP",35,"39301","Pirassununga","76877"
"3708","SP",35,"39400","Piratininga","13765"
"3709","SP",35,"39509","Pitangueiras","40080"
"3710","SP",35,"39608","Planalto","5304"
"3711","SP",35,"39707","Platina","3578"
"3712","SP",35,"39806","Poá","118349"
"3713","SP",35,"39905","Poloni","6113"
"3714","SP",35,"40002","Pompéia","22172"
"3715","SP",35,"40101","Pongaí","3400"
"3716","SP",35,"40200","Pontal","50852"
"3717","SP",35,"40259","Pontalinda","4674"
"3718","SP",35,"40309","Pontes Gestal","2577"
"3719","SP",35,"40408","Populina","4152"
"3720","SP",35,"40507","Porangaba","10067"
"3721","SP",35,"40606","Porto Feliz","53402"
"3722","SP",35,"40705","Porto Ferreira","56504"
"3723","SP",35,"40754","Potim","25130"
"3724","SP",35,"40804","Potirendaba","17516"
"3725","SP",35,"40853","Pracinha","4212"
"3726","SP",35,"40903","Pradópolis","21873"
"3727","SP",35,"41000","Praia Grande","330845"
"3728","SP",35,"41059","Pratânia","5317"
"3729","SP",35,"41109","Presidente Alves","4080"
"3730","SP",35,"41208","Presidente Bernardes","13023"
"3731","SP",35,"41307","Presidente Epitácio","44389"
"3732","SP",35,"41406","Presidente Prudente","230371"
"3733","SP",35,"41505","Presidente Venceslau","39583"
"3734","SP",35,"41604","Promissão","40828"
"3735","SP",35,"41653","Quadra","3854"
"3736","SP",35,"41703","Quatá","14210"
"3737","SP",35,"41802","Queiroz","3460"
"3738","SP",35,"41901","Queluz","13606"
"3739","SP",35,"42008","Quintana","6688"
"3740","SP",35,"42107","Rafard","9101"
"3741","SP",35,"42206","Rancharia","29726"
"3742","SP",35,"42305","Redenção da Serra","3839"
"3743","SP",35,"42404","Regente Feijó","20394"
"3744","SP",35,"42503","Reginópolis","9837"
"3745","SP",35,"42602","Registro","56393"
"3746","SP",35,"42701","Restinga","7679"
"3747","SP",35,"42800","Ribeira","3330"
"3748","SP",35,"42909","Ribeirão Bonito","13299"
"3749","SP",35,"43006","Ribeirão Branco","16211"
"3750","SP",35,"43105","Ribeirão Corrente","4752"
"3751","SP",35,"43204","Ribeirão do Sul","4539"
"3752","SP",35,"43238","Ribeirão dos Índios","2224"
"3753","SP",35,"43253","Ribeirão Grande","7679"
"3754","SP",35,"43303","Ribeirão Pires","124159"
"3755","SP",35,"43402","Ribeirão Preto","711825"
"3756","SP",35,"43501","Riversul","5443"
"3757","SP",35,"43600","Rifaina","3640"
"3758","SP",35,"43709","Rincão","10812"
"3759","SP",35,"43808","Rinópolis","9961"
"3760","SP",35,"43907","Rio Claro","208008"
"3761","SP",35,"44004","Rio das Pedras","35738"
"3762","SP",35,"44103","Rio Grande da Serra","51436"
"3763","SP",35,"44202","Riolândia","12689"
"3764","SP",35,"44251","Rosana","16281"
"3765","SP",35,"44301","Roseira","10801"
"3766","SP",35,"44400","Rubiácea","3162"
"3767","SP",35,"44509","Rubinéia","3170"
"3768","SP",35,"44608","Sabino","5614"
"3769","SP",35,"44707","Sagres","2430"
"3770","SP",35,"44806","Sales","6407"
"3771","SP",35,"44905","Sales Oliveira","11998"
"3772","SP",35,"45001","Salesópolis","17252"
"3773","SP",35,"45100","Salmourão","5337"
"3774","SP",35,"45159","Saltinho","8393"
"3775","SP",35,"45209","Salto","119736"
"3776","SP",35,"45308","Salto de Pirapora","45860"
"3777","SP",35,"45407","Salto Grande","9364"
"3778","SP",35,"45506","Sandovalina","4354"
"3779","SP",35,"45605","Santa Adélia","15561"
"3780","SP",35,"45704","Santa Albertina","6022"
"3781","SP",35,"45803","Santa Bárbara d'Oeste","194390"
"3782","SP",35,"46009","Santa Branca","14857"
"3783","SP",35,"46108","Santa Clara d'Oeste","2113"
"3784","SP",35,"46207","Santa Cruz da Conceição","4544"
